sale_id,date_id,product_id,store_id,customer_id,revenue,cost,profit,quantity,discount,returns
8714,440,25,9,29,59.5,35.22,24.28,2,0.0,0
8715,409,17,4,49,638.4,367.31,271.09,2,0.2,0
8716,536,8,3,31,2536.5,1476.23,1060.27,3,0.0,0
8717,663,20,3,17,1397.25,1027.52,369.73,3,0.1,0
8718,508,4,1,33,990.0,614.64,375.36,1,0.1,0
8719,49,27,6,48,68.25,40.75,27.5,1,0.0,0
8720,361,16,4,32,5103.0,2853.73,2249.27,3,0.1,0
8721,574,16,2,35,1071.0,632.29,438.71,1,0.15,0
8722,607,25,1,27,66.5,46.18,20.32,2,0.0,1
8723,195,8,4,23,2282.85,1341.92,940.93,3,0.05,0
8724,967,2,3,50,7980.0,4943.01,3036.99,3,0.0,0
8725,801,7,5,41,15470.0,11297.34,4172.66,5,0.0,0
8726,724,15,8,43,2673.0,1500.36,1172.64,1,0.1,0
8727,516,19,3,10,2160.0,1551.49,608.51,2,0.1,0
8728,280,18,6,45,635.38,382.37,253.01,1,0.15,0
8729,1050,25,3,50,168.0,103.05,64.95,4,0.0,0
8730,765,14,6,38,498.75,373.64,125.11,5,0.0,0
8731,880,28,4,15,121.6,83.65,37.95,4,0.2,0
8732,591,28,4,24,68.59,39.26,29.33,2,0.05,0
8733,808,8,1,32,450.12,325.34,124.78,1,0.15,0
8734,674,17,4,2,1368.0,963.48,404.52,3,0.0,1
8735,804,7,3,16,3094.0,1811.3,1282.7,1,0.0,0
8736,655,16,5,31,4105.5,2497.18,1608.32,3,0.15,0
8737,806,16,4,21,1666.0,1049.6,616.4,2,0.0,0
8738,611,2,3,33,14630.0,10401.13,4228.87,5,0.05,0
8739,434,25,10,14,80.32,55.28,25.04,3,0.1,0
8740,573,16,10,13,3780.0,2548.4,1231.6,3,0.0,0
8741,689,28,7,11,38.76,23.83,14.93,1,0.15,0
8742,854,5,7,30,3150.0,2071.81,1078.19,1,0.1,0
8743,324,30,7,48,576.0,327.15,248.85,4,0.0,0
8744,189,14,7,29,171.0,121.14,49.86,2,0.0,0
8745,938,21,8,23,202.5,144.23,58.27,5,0.0,0
8746,997,16,3,2,4620.0,2749.43,1870.57,3,0.0,0
8747,907,24,7,38,1436.4,819.1,617.3,4,0.1,0
8748,943,13,3,18,243.0,153.55,89.45,2,0.1,1
8749,822,8,1,3,1794.24,1177.25,616.99,4,0.1,1
8750,426,23,4,41,325.12,235.73,89.39,5,0.1,0
8751,1005,25,4,43,96.6,61.22,35.38,3,0.2,0
8752,153,4,9,30,4180.0,2385.52,1794.48,5,0.2,0
8753,785,21,10,34,179.55,106.65,72.9,4,0.05,0
8754,240,30,1,23,541.5,320.81,220.69,5,0.05,0
8755,844,17,6,1,273.6,166.58,107.02,1,0.1,0
8756,535,15,10,11,10450.0,7530.17,2919.83,5,0.0,0
8757,204,13,7,10,675.0,444.77,230.23,5,0.0,0
8758,272,19,7,35,5280.0,3587.66,1692.34,4,0.0,1
8759,1004,15,7,15,11495.0,7208.94,4286.06,5,0.05,0
8760,263,16,4,26,1540.0,1090.45,449.55,1,0.0,0
8761,754,1,5,1,6600.0,3780.8,2819.2,5,0.0,0
8762,1046,8,9,37,1068.0,601.57,466.43,1,0.0,0
8763,306,26,9,42,52.8,37.6,15.2,2,0.0,1
8764,961,20,1,32,1368.0,927.87,440.13,4,0.2,0
8765,1030,24,9,44,1932.0,1416.84,515.16,4,0.0,0
8766,849,23,2,27,272.0,151.78,120.22,4,0.0,0
8767,8,5,9,2,7700.0,5629.93,2070.07,2,0.0,0
8768,617,10,7,28,261.8,165.63,96.17,1,0.15,0
8769,737,18,7,26,2860.0,2058.81,801.19,4,0.0,0
8770,1020,27,1,20,134.55,95.87,38.68,2,0.1,0
8771,360,7,9,17,6318.0,4205.15,2112.85,1,0.1,0
8772,810,29,10,5,124.35,87.45,36.9,4,0.05,0
8773,749,15,8,19,4598.0,2721.73,1876.27,2,0.05,0
8774,537,2,8,2,7980.0,5136.68,2843.32,3,0.0,0
8775,274,14,5,25,262.2,151.64,110.56,3,0.2,1
8776,941,23,10,17,306.0,198.96,107.04,4,0.0,0
8777,160,23,7,27,403.75,261.64,142.11,5,0.0,0
8778,235,24,1,2,379.05,251.62,127.43,1,0.05,0
8779,785,22,1,4,58.8,32.5,26.3,2,0.0,0
8780,512,23,7,20,170.0,110.9,59.1,2,0.0,0
8781,704,11,3,10,2187.0,1338.79,848.21,1,0.1,0
8782,533,11,7,12,1710.0,1193.86,516.14,1,0.0,1
8783,347,12,5,42,7897.5,4742.55,3154.95,1,0.1,0
8784,388,19,7,22,3960.0,2304.15,1655.85,3,0.0,0
8785,200,15,7,21,6732.0,4528.55,2203.45,4,0.15,0
8786,621,28,10,21,33.44,22.4,11.04,1,0.2,0
8787,835,5,9,40,11200.0,7675.2,3524.8,4,0.0,0
8788,122,24,4,46,420.0,289.17,130.83,1,0.0,0
8789,831,4,5,16,1584.0,1029.73,554.27,2,0.1,0
8790,1083,19,10,19,6480.0,4341.23,2138.77,4,0.0,0
8791,44,14,10,37,498.75,329.37,169.38,5,0.0,0
8792,968,3,1,17,1667.25,936.61,730.64,3,0.1,0
8793,215,8,7,17,3043.8,2256.27,787.53,4,0.1,0
8794,789,23,9,34,321.3,196.9,124.4,4,0.1,1
8795,388,20,2,10,1584.0,1139.62,444.38,4,0.2,0
8796,77,11,4,43,6502.5,4226.07,2276.43,5,0.15,0
8797,1039,23,10,22,173.4,121.75,51.65,2,0.15,1
8798,925,21,1,15,172.13,125.73,46.4,5,0.15,0
8799,1011,7,4,33,4784.0,2660.41,2123.59,1,0.2,1
8800,525,22,4,11,90.44,62.15,28.29,4,0.15,1
8801,640,21,5,8,41.4,24.96,16.44,1,0.2,0
8802,421,27,3,1,58.01,42.01,16.0,1,0.15,0
8803,793,12,9,25,9392.5,6871.61,2520.89,2,0.15,0
8804,458,9,9,32,896.0,603.1,292.9,5,0.0,0
8805,343,29,2,5,211.61,143.67,67.94,3,0.05,0
8806,645,28,8,15,74.29,45.57,28.72,2,0.15,0
8807,513,4,6,27,1045.0,768.96,276.04,1,0.05,0
8808,364,9,4,10,367.2,244.64,122.56,1,0.15,0
8809,316,9,8,45,1536.0,986.87,549.13,4,0.0,0
8810,671,21,4,46,54.0,38.0,16.0,1,0.0,1
8811,1067,9,2,29,820.8,485.97,334.83,2,0.05,0
8812,1005,26,6,17,25.3,18.92,6.38,1,0.0,0
8813,398,23,1,43,71.4,50.54,20.86,1,0.2,0
8814,113,30,9,42,336.0,193.64,142.36,5,0.0,0
8815,92,19,3,10,537.6,319.82,217.78,1,0.2,0
8816,63,9,6,45,272.0,184.87,87.13,1,0.0,0
8817,33,16,3,40,4410.0,2456.26,1953.74,3,0.0,0
8818,937,7,5,22,4680.0,3110.78,1569.22,1,0.0,0
8819,905,22,3,35,79.8,52.55,27.25,3,0.0,0
8820,496,4,7,3,2090.0,1363.98,726.02,2,0.05,0
8821,607,18,8,27,1574.62,989.5,585.12,3,0.15,1
8822,196,5,9,4,11340.0,8141.0,3199.0,4,0.1,0
8823,652,26,3,8,25.3,17.44,7.86,1,0.0,0
8824,679,7,2,26,6240.0,3909.16,2330.84,1,0.0,0
8825,692,20,8,49,540.0,325.96,214.04,1,0.0,0
8826,268,20,3,41,2103.75,1511.31,592.44,5,0.15,0
8827,554,6,4,36,1101.6,645.74,455.86,3,0.15,0
8828,820,11,6,19,3213.0,2285.12,927.88,3,0.0,0
8829,535,18,9,22,2778.75,2003.92,774.83,5,0.1,1
8830,90,13,10,4,382.5,254.71,127.79,3,0.0,0
8831,1055,17,9,39,2052.0,1247.03,804.97,5,0.1,0
8832,624,25,5,1,154.0,89.2,64.8,4,0.0,0
8833,72,19,6,39,3060.0,1894.37,1165.63,3,0.0,0
8834,216,19,9,37,5700.0,3348.55,2351.45,5,0.0,0
8835,1018,15,8,13,2277.0,1687.53,589.47,1,0.1,0
8836,186,11,4,2,2916.0,1732.34,1183.66,2,0.1,0
8837,794,26,8,29,18.7,10.81,7.89,1,0.0,0
8838,280,12,4,35,22425.0,15496.94,6928.06,3,0.0,0
8839,920,19,2,15,2160.0,1283.19,876.81,2,0.0,0
8840,733,17,9,33,1003.2,681.17,322.03,3,0.2,1
8841,36,10,2,28,558.6,337.98,220.62,2,0.05,0
8842,264,22,2,6,92.4,62.86,29.54,3,0.0,0
8843,1054,25,6,1,71.4,43.53,27.87,2,0.15,0
8844,150,1,2,25,6000.0,4356.12,1643.88,5,0.0,0
8845,506,29,8,32,220.0,153.73,66.27,5,0.2,0
8846,686,4,5,41,5280.0,3375.88,1904.12,4,0.0,0
8847,353,2,5,3,6426.0,3763.09,2662.91,2,0.15,0
8848,612,1,5,20,1320.0,767.77,552.23,1,0.0,0
8849,702,14,4,42,384.75,242.39,142.36,3,0.0,0
8850,747,27,1,6,128.7,71.19,57.51,2,0.1,0
8851,327,17,7,35,1732.8,1111.49,621.31,4,0.05,0
8852,602,13,10,33,270.75,162.02,108.73,2,0.05,0
8853,309,2,10,19,14280.0,8124.2,6155.8,5,0.15,0
8854,727,7,2,38,29835.0,19968.63,9866.37,5,0.15,0
8855,967,27,1,5,175.99,100.77,75.22,3,0.05,0
8856,117,26,3,31,22.18,12.77,9.41,2,0.1,0
8857,946,18,4,6,1574.62,1112.58,462.04,3,0.15,0
8858,684,25,1,33,178.5,104.45,74.05,5,0.15,0
8859,543,21,4,40,136.8,90.87,45.93,4,0.2,0
8860,625,23,8,44,374.0,276.7,97.3,4,0.0,0
8861,322,9,10,46,691.2,403.07,288.13,2,0.1,0
8862,473,5,5,1,7840.0,5122.69,2717.31,4,0.0,0
8863,592,13,1,23,513.0,365.57,147.43,4,0.1,0
8864,918,9,6,2,734.4,507.08,227.32,3,0.15,0
8865,1073,6,7,6,2203.2,1468.65,734.55,4,0.15,0
8866,456,21,9,44,25.2,17.71,7.49,1,0.0,0
8867,97,6,6,26,537.6,360.14,177.46,2,0.0,0
8868,893,2,5,47,7980.0,4863.52,3116.48,3,0.0,0
8869,592,5,7,21,13300.0,8438.59,4861.41,4,0.0,0
8870,113,9,7,20,358.4,260.1,98.3,2,0.0,0
8871,329,10,8,26,1142.4,630.66,511.74,4,0.15,1
8872,447,3,4,40,1237.6,811.6,426.0,4,0.2,0
8873,979,13,7,47,660.0,392.6,267.4,5,0.2,0
8874,987,30,3,20,264.0,154.12,109.88,2,0.0,0
8875,148,6,9,43,1632.0,1032.15,599.85,4,0.15,1
8876,218,5,9,10,13300.0,7739.17,5560.83,4,0.0,0
8877,946,15,10,37,8360.0,5077.14,3282.86,5,0.2,1
8878,1035,3,10,20,710.12,490.95,219.17,1,0.05,0
8879,939,12,7,6,5850.0,4285.66,1564.34,1,0.0,0
8880,968,27,4,10,148.2,96.96,51.24,3,0.2,0
8881,546,17,2,2,1155.2,672.26,482.94,4,0.2,0
8882,793,12,7,40,9392.5,6772.67,2619.83,2,0.15,0
8883,859,29,6,5,110.0,67.9,42.1,2,0.0,0
8884,264,17,1,47,1504.8,954.37,550.43,4,0.1,0
8885,952,25,8,1,31.59,23.35,8.24,1,0.05,0
8886,284,30,1,48,234.6,140.26,94.34,2,0.15,0
8887,1007,1,7,24,2346.0,1552.96,793.04,2,0.15,0
8888,968,18,10,22,2099.5,1212.5,887.0,4,0.15,0
8889,604,28,4,24,36.1,24.1,12.0,1,0.0,0
8890,737,18,10,27,1215.5,802.55,412.95,2,0.15,0
8891,746,5,5,4,9240.0,5154.26,4085.74,3,0.2,0
8892,648,26,2,48,21.5,13.54,7.96,1,0.15,0
8893,835,1,6,36,4800.0,3195.52,1604.48,5,0.0,0
8894,535,7,10,41,24700.0,15249.2,9450.8,5,0.0,0
8895,1048,8,3,10,2563.2,1660.5,902.7,3,0.2,0
8896,220,14,9,48,342.95,255.22,87.73,4,0.05,0
8897,330,27,9,39,140.4,101.89,38.51,2,0.1,0
8898,1037,20,7,23,1728.0,1177.5,550.5,4,0.2,0
8899,194,27,8,36,46.8,34.49,12.31,1,0.2,1
8900,529,22,9,45,50.54,35.92,14.62,2,0.05,0
8901,142,11,4,36,3600.0,2662.95,937.05,2,0.0,0
8902,626,10,10,13,877.8,605.84,271.96,3,0.05,0
8903,477,10,3,28,806.4,564.02,242.38,4,0.1,0
8904,699,26,7,28,26.4,18.57,7.83,1,0.0,1
8905,818,18,2,27,348.07,259.67,88.4,1,0.1,0
8906,118,12,8,33,11648.0,7403.02,4244.98,4,0.2,0
8907,156,16,9,11,6317.5,4552.68,1764.82,5,0.05,0
8908,583,24,8,15,379.05,230.64,148.41,1,0.05,0
8909,59,5,8,39,12495.0,8653.12,3841.88,4,0.15,0
8910,1017,7,1,8,26910.0,17100.47,9809.53,5,0.1,0
8911,625,13,6,10,156.75,95.37,61.38,1,0.05,0
8912,802,11,9,38,4819.5,2907.51,1911.99,5,0.1,0
8913,868,18,5,20,1105.0,730.95,374.05,2,0.15,0
8914,1071,9,2,20,1231.2,896.52,334.68,3,0.05,0
8915,712,24,8,13,2268.0,1277.17,990.83,5,0.2,0
8916,926,19,10,31,1944.0,1100.47,843.53,2,0.1,1
8917,172,7,1,9,7904.0,4601.93,3302.07,2,0.2,0
8918,825,7,10,6,9900.8,6696.31,3204.49,4,0.15,0
8919,1023,7,10,29,21528.0,13837.45,7690.55,4,0.1,0
8920,751,19,7,19,5280.0,3467.08,1812.92,4,0.0,0
8921,988,12,4,18,6435.0,4095.58,2339.42,1,0.1,1
8922,904,25,6,8,26.6,17.21,9.39,1,0.2,0
8923,447,27,5,18,36.74,20.57,16.17,1,0.05,0
8924,208,29,7,12,178.2,112.81,65.39,4,0.1,1
8925,984,6,8,33,1056.0,617.78,438.22,2,0.0,0
8926,777,30,4,32,252.0,167.05,84.95,2,0.0,0
8927,358,10,4,27,1701.0,1257.28,443.72,5,0.1,0
8928,95,2,7,31,6664.0,4485.08,2178.92,5,0.15,0
8929,940,4,6,28,4950.0,3354.49,1595.51,5,0.0,0
8930,960,26,1,5,37.62,26.91,10.71,2,0.1,0
8931,524,22,6,19,21.28,13.33,7.95,1,0.2,0
8932,999,22,2,23,30.8,19.6,11.2,1,0.0,0
8933,806,12,3,36,11602.5,6497.58,5104.92,3,0.0,0
8934,767,16,9,26,5880.0,4175.3,1704.7,5,0.2,0
8935,308,5,3,48,4200.0,2956.18,1243.82,1,0.0,1
8936,710,24,10,31,2268.0,1538.48,729.52,4,0.0,0
8937,278,21,1,6,219.94,162.34,57.6,5,0.15,0
8938,585,5,1,46,11305.0,8320.62,2984.38,4,0.15,0
8939,355,3,8,2,2106.0,1463.43,642.57,3,0.2,0
8940,968,21,1,43,213.75,151.74,62.01,5,0.0,0
8941,291,4,2,28,5060.0,2931.6,2128.4,4,0.0,0
8942,798,23,6,33,137.28,97.65,39.63,2,0.05,0
8943,5,24,2,27,1848.0,1218.13,629.87,4,0.0,0
8944,461,14,7,45,106.4,74.72,31.68,2,0.0,0
8945,79,18,7,5,552.5,314.98,237.52,1,0.0,0
8946,745,1,10,25,2376.0,1579.39,796.61,2,0.1,0
8947,398,29,5,34,288.75,198.95,89.8,5,0.0,0
8948,298,9,8,20,312.8,201.34,111.46,1,0.15,0
8949,620,30,4,20,396.0,281.02,114.98,3,0.0,0
8950,957,27,6,25,197.6,123.92,73.68,4,0.2,0
8951,816,6,2,15,571.2,380.84,190.36,2,0.0,0
8952,765,1,2,44,5985.0,4261.28,1723.72,5,0.05,0
8953,398,5,2,26,8820.0,6271.11,2548.89,3,0.2,0
8954,942,5,7,43,10710.0,5963.1,4746.9,4,0.15,0
8955,156,24,2,40,638.4,418.05,220.35,2,0.2,0
8956,127,20,1,18,1147.5,748.3,399.2,3,0.15,0
8957,963,27,3,39,55.57,41.03,14.54,1,0.1,0
8958,265,25,1,6,192.5,128.42,64.08,5,0.0,0
8959,328,16,4,8,1344.0,887.0,457.0,1,0.2,0
8960,720,28,7,32,102.6,62.07,40.53,2,0.0,0
8961,798,30,6,47,86.7,51.99,34.71,1,0.15,0
8962,640,4,1,7,6325.0,4497.18,1827.82,5,0.0,0
8963,383,6,3,17,2640.0,1816.62,823.38,5,0.0,0
8964,540,1,7,28,912.0,564.64,347.36,1,0.2,0
8965,263,5,1,38,12320.0,7724.52,4595.48,4,0.2,0
8966,792,3,9,13,2762.5,1711.91,1050.59,5,0.0,1
8967,244,10,4,12,246.4,141.16,105.24,1,0.2,0
8968,573,12,7,48,4680.0,2896.05,1783.95,1,0.2,0
8969,114,17,1,36,851.2,605.68,245.52,4,0.0,0
8970,1052,1,9,32,1440.0,889.96,550.04,1,0.0,1
8971,629,15,4,10,7260.0,5308.82,1951.18,3,0.0,1
8972,734,15,1,48,4598.0,2863.47,1734.53,2,0.05,0
8973,383,11,8,2,6732.0,3954.19,2777.81,4,0.15,1
8974,322,20,1,45,1377.0,875.9,501.1,3,0.15,0
8975,148,29,2,47,220.0,161.22,58.78,4,0.0,0
8976,467,16,1,12,2665.6,1504.11,1161.49,4,0.15,0
8977,792,30,8,12,408.0,236.73,171.27,4,0.0,0
8978,163,2,3,27,5320.0,2943.61,2376.39,2,0.0,0
8979,423,27,3,2,341.25,208.42,132.83,5,0.0,0
8980,251,27,10,16,286.0,204.88,81.12,5,0.2,0
8981,137,26,6,16,18.7,10.54,8.16,1,0.15,1
8982,344,8,1,31,2403.0,1432.36,970.64,2,0.0,0
8983,1064,16,3,34,6384.0,3604.21,2779.79,4,0.05,1
8984,84,10,3,15,1130.5,773.39,357.11,5,0.05,0
8985,47,24,10,1,374.85,276.53,98.32,1,0.15,0
8986,940,20,7,19,688.5,442.1,246.4,2,0.15,0
8987,71,20,8,34,1147.5,716.75,430.75,3,0.0,0
8988,135,7,9,21,15600.0,9284.45,6315.55,3,0.0,0
8989,944,21,5,17,181.69,123.34,58.35,5,0.15,0
8990,249,26,10,23,72.6,53.66,18.94,3,0.0,0
8991,421,9,5,3,672.0,466.06,205.94,2,0.0,0
8992,743,26,6,5,21.78,14.27,7.51,1,0.1,0
8993,212,15,2,1,8415.0,5390.85,3024.15,5,0.15,0
8994,499,3,6,39,3087.5,1875.61,1211.89,5,0.05,0
8995,23,18,8,44,1144.0,816.8,327.2,2,0.2,0
8996,1016,16,6,16,6440.0,4814.02,1625.98,5,0.2,0
8997,922,26,7,35,39.6,23.28,16.32,2,0.0,0
8998,1074,3,2,1,702.0,446.07,255.93,1,0.2,0
8999,1066,19,8,17,4617.0,3075.52,1541.48,3,0.05,1
9000,185,14,9,45,68.4,50.87,17.53,1,0.2,1
9001,707,22,2,25,102.06,58.48,43.58,3,0.1,0
9002,1011,2,5,18,9660.0,6470.82,3189.18,3,0.0,0
9003,371,8,1,25,3916.0,2819.63,1096.37,4,0.0,1
9004,29,4,8,42,2904.0,1897.82,1006.18,3,0.2,1
9005,601,6,6,11,1094.4,691.47,402.93,3,0.2,1
9006,951,4,10,14,992.75,687.93,304.82,1,0.05,1
9007,608,27,8,13,308.75,217.38,91.37,5,0.0,0
9008,395,11,9,42,8910.0,5263.64,3646.36,5,0.1,0
9009,427,11,10,47,4590.0,2740.89,1849.11,3,0.0,0
9010,837,24,10,24,1008.0,581.29,426.71,3,0.0,0
9011,851,19,4,23,2880.0,1825.02,1054.98,3,0.0,0
9012,1058,26,4,43,84.48,60.38,24.1,4,0.2,0
9013,324,25,1,20,75.6,56.66,18.94,2,0.1,0
9014,1029,17,9,44,1311.0,843.07,467.93,3,0.0,0
9015,770,24,10,28,1256.85,762.12,494.73,3,0.05,0
9016,447,26,10,11,65.45,36.24,29.21,5,0.0,0
9017,546,16,7,39,5320.0,3714.61,1605.39,4,0.0,0
9018,628,1,7,26,5940.0,3969.83,1970.17,5,0.1,0
9019,697,7,3,33,11856.0,7900.53,3955.47,2,0.05,0
9020,62,3,2,42,2624.38,1535.19,1089.19,5,0.05,0
9021,388,24,1,11,392.7,218.28,174.42,1,0.15,0
9022,877,21,6,29,76.5,45.18,31.32,2,0.15,0
9023,253,14,1,5,418.0,265.82,152.18,5,0.2,0
9024,500,27,7,44,195.0,134.17,60.83,3,0.0,0
9025,66,26,6,48,16.83,12.01,4.82,1,0.1,0
9026,1012,30,8,16,414.0,247.2,166.8,3,0.0,0
9027,1084,10,10,30,1134.0,711.66,422.34,3,0.0,0
9028,1079,11,6,27,3888.0,2882.17,1005.83,2,0.2,0
9029,11,27,3,15,214.5,155.36,59.14,3,0.0,0
9030,190,16,10,43,2520.0,1445.37,1074.63,2,0.0,0
9031,1095,19,2,16,1296.0,894.36,401.64,1,0.2,0
9032,318,15,2,40,2640.0,1927.4,712.6,1,0.0,0
9033,544,15,10,27,1776.5,1095.33,681.17,1,0.15,0
9034,445,2,10,17,8568.0,5981.95,2586.05,4,0.1,0
9035,923,13,9,34,344.25,207.65,136.6,3,0.15,0
9036,790,26,5,21,115.5,77.63,37.87,5,0.0,0
9037,422,28,8,14,79.8,58.85,20.95,2,0.0,0
9038,15,9,8,7,1196.8,755.19,441.61,4,0.15,1
9039,483,10,3,24,380.8,258.6,122.2,2,0.15,0
9040,248,30,3,41,528.0,356.83,171.17,5,0.2,0
9041,591,1,1,7,1140.0,760.99,379.01,1,0.0,0
9042,1000,22,9,7,146.3,101.94,44.36,5,0.05,0
9043,622,13,6,27,561.0,335.07,225.93,4,0.15,0
9044,77,21,5,50,65.02,44.34,20.68,2,0.15,0
9045,934,23,6,6,229.5,143.38,86.12,3,0.0,0
9046,658,12,5,28,14950.0,8678.02,6271.98,2,0.0,0
9047,616,15,7,25,2420.0,1626.88,793.12,1,0.0,0
9048,3,19,2,42,2508.0,1433.51,1074.49,2,0.05,0
9049,202,12,2,20,5265.0,3723.65,1541.35,1,0.1,0
9050,609,2,1,20,13860.0,9848.71,4011.29,5,0.1,0
9051,16,18,5,25,3575.0,2159.9,1415.1,5,0.0,0
9052,643,29,7,48,253.0,162.77,90.23,5,0.2,0
9053,755,14,2,11,209.0,115.67,93.33,2,0.0,1
9054,672,5,3,40,4200.0,2331.3,1868.7,1,0.0,0
9055,53,16,7,11,6247.5,4448.66,1798.84,5,0.15,0
9056,202,5,2,30,5040.0,2958.94,2081.06,2,0.2,0
9057,456,9,3,12,161.28,118.51,42.77,1,0.1,0
9058,174,22,10,36,75.81,48.6,27.21,3,0.05,0
9059,433,10,2,43,452.2,262.19,190.01,2,0.05,0
9060,936,8,6,32,680.85,403.33,277.52,1,0.15,0
9061,1027,15,8,17,12017.5,7845.04,4172.46,5,0.05,0
9062,737,7,6,11,15444.0,9478.87,5965.13,3,0.1,0
9063,653,11,10,37,6210.0,3806.64,2403.36,3,0.0,0
9064,598,8,7,4,2536.5,1672.87,863.63,3,0.0,0
9065,588,8,1,35,4227.5,2797.25,1430.25,5,0.0,0
9066,67,14,5,42,80.75,49.26,31.49,1,0.0,0
9067,103,19,7,38,1344.0,949.19,394.81,2,0.0,0
9068,995,19,1,7,3960.0,2936.05,1023.95,3,0.0,0
9069,3,28,7,13,209.0,136.71,72.29,5,0.0,0
9070,712,1,6,46,2916.0,1830.65,1085.35,2,0.1,0
9071,95,28,5,31,72.35,47.06,25.29,4,0.15,0
9072,726,28,7,36,102.6,57.54,45.06,2,0.0,0
9073,1077,8,5,20,1201.5,770.83,430.67,1,0.0,0
9074,1005,22,1,8,96.6,70.24,26.36,3,0.0,0
9075,43,8,4,28,4672.5,2925.74,1746.76,5,0.0,0
9076,73,5,2,8,2975.0,1842.02,1132.98,1,0.0,0
9077,1065,2,5,25,3192.0,1985.1,1206.9,1,0.05,1
9078,437,1,10,28,3264.0,2080.49,1183.51,4,0.2,1
9079,635,20,2,27,1584.0,888.26,695.74,4,0.2,0
9080,1010,15,4,47,12650.0,7617.69,5032.31,5,0.0,0
9081,606,7,7,12,9880.0,5593.31,4286.69,2,0.0,1
9082,434,3,3,44,469.62,262.69,206.93,1,0.15,0
9083,84,7,9,32,17680.0,13007.69,4672.31,4,0.0,1
9084,54,29,1,29,184.8,137.0,47.8,4,0.2,0
9085,1058,4,10,45,4752.0,3350.09,1401.91,4,0.1,0
9086,23,23,7,25,336.6,229.62,106.98,4,0.1,0
9087,410,27,4,6,273.0,151.92,121.08,4,0.0,0
9088,462,29,9,5,58.52,33.83,24.69,2,0.05,0
9089,92,4,5,4,1848.0,1090.04,757.96,3,0.0,0
9090,573,13,10,34,607.5,366.35,241.15,5,0.1,0
9091,1056,29,5,16,330.0,235.34,94.66,5,0.0,0
9092,365,12,9,1,7020.0,5144.02,1875.98,1,0.2,0
9093,756,17,5,37,1672.0,1208.97,463.03,4,0.0,0
9094,374,27,4,3,143.0,81.84,61.16,2,0.0,0
9095,278,13,9,26,138.0,78.95,59.05,1,0.2,0
9096,727,11,6,24,7290.0,4513.4,2776.6,3,0.0,0
9097,189,27,8,44,187.2,106.39,80.81,4,0.2,0
9098,859,5,5,20,6650.0,4315.15,2334.85,2,0.05,0
9099,7,27,5,41,71.5,39.55,31.95,1,0.0,0
9100,366,21,7,18,247.5,146.17,101.33,5,0.0,0
9101,977,9,9,38,1003.2,605.11,398.09,3,0.05,0
9102,1007,11,4,6,7866.0,5512.68,2353.32,4,0.05,1
9103,14,12,4,29,14300.0,9037.85,5262.15,2,0.0,0
9104,427,16,4,17,1904.0,1164.25,739.75,2,0.2,0
9105,152,20,1,2,427.5,249.53,177.97,1,0.0,0
9106,148,26,3,29,83.6,59.22,24.38,4,0.05,0
9107,815,29,3,24,163.62,121.94,41.68,5,0.0,0
9108,968,10,5,8,266.0,185.24,80.76,1,0.0,0
9109,588,6,2,31,729.6,472.24,257.36,2,0.2,0
9110,305,3,10,17,663.0,462.99,200.01,1,0.15,0
9111,969,18,10,43,617.5,393.04,224.46,1,0.0,0
9112,144,21,7,34,108.0,72.1,35.9,3,0.2,0
9113,155,21,3,25,72.67,47.69,24.98,2,0.15,0
9114,925,29,10,20,49.5,30.69,18.81,1,0.0,1
9115,705,1,10,30,2592.0,1822.19,769.81,2,0.2,0
9116,95,20,9,31,252.0,181.69,70.31,1,0.0,0
9117,562,27,3,38,292.5,204.72,87.78,5,0.0,0
9118,599,20,8,41,855.0,522.59,332.41,2,0.0,0
9119,799,29,4,43,133.24,80.23,53.01,3,0.05,0
9120,888,28,6,37,36.1,20.57,15.53,1,0.0,0
9121,763,5,3,47,2940.0,1984.52,955.48,1,0.2,0
9122,728,18,9,5,1755.0,1114.65,640.35,2,0.0,1
9123,1079,14,7,3,545.06,360.03,185.03,5,0.15,0
9124,304,8,6,7,1023.5,697.33,326.17,1,0.0,0
9125,339,6,6,47,1749.6,1201.05,548.55,3,0.1,0
9126,921,1,4,6,4104.0,2705.24,1398.76,4,0.05,0
9127,178,25,4,11,94.76,53.14,41.62,3,0.05,0
9128,117,17,2,19,212.8,124.72,88.08,1,0.0,0
9129,734,15,5,46,6171.0,3732.08,2438.92,3,0.15,0
9130,767,28,2,29,63.84,43.3,20.54,2,0.2,0
9131,833,11,5,33,5472.0,3413.29,2058.71,4,0.05,0
9132,761,24,10,5,1755.6,1292.72,462.88,4,0.05,1
9133,724,11,2,29,3888.0,2572.08,1315.92,2,0.2,0
9134,157,25,4,28,33.25,21.48,11.77,1,0.0,0
9135,991,30,3,12,237.6,176.43,61.17,2,0.1,0
9136,582,11,4,7,8122.5,5614.56,2507.94,5,0.05,0
9137,788,10,5,7,1249.5,691.12,558.38,5,0.15,0
9138,22,1,9,21,2376.0,1656.4,719.6,2,0.1,0
9139,560,25,3,2,100.8,67.86,32.94,4,0.2,0
9140,77,28,10,30,145.35,103.01,42.34,5,0.1,0
9141,164,8,2,7,4016.12,2226.57,1789.55,5,0.05,0
9142,1072,15,9,48,2970.0,1899.41,1070.59,1,0.0,0
9143,247,14,8,5,418.0,266.15,151.85,4,0.0,0
9144,1078,29,7,28,237.6,170.13,67.47,4,0.2,0
